#,SID,CID,BioAssay_Source,RankScore,Outcome,Xref,URL,Comment,DepositDate,"Activity Outcome","Activity Score","p450-cyp3a4-Potency_&#956;M","p450-cyp3a4-Curve_Description","p450-cyp3a4-Fit_LogAC50","p450-cyp3a4-Fit_HillSlope","p450-cyp3a4-Fit_R2","p450-cyp3a4-Fit_InfiniteActivity_%","p450-cyp3a4-Fit_ZeroActivity_%","p450-cyp3a4-Fit_CurveClass","p450-cyp3a4-Excluded_Points","p450-cyp3a4-Max_Response_%","p450-cyp3a4-Activity at 0.0007 uM_%","p450-cyp3a4-Activity at 0.00164 uM_%","p450-cyp3a4-Activity at 0.00366 uM_%","p450-cyp3a4-Activity at 0.00818 uM_%","p450-cyp3a4-Activity at 0.018 uM_%","p450-cyp3a4-Activity at 0.041 uM_%","p450-cyp3a4-Activity at 0.091 uM_%","p450-cyp3a4-Activity at 0.204 uM_%","p450-cyp3a4-Activity at 0.457 uM_%","p450-cyp3a4-Activity at 1.022 uM_%","p450-cyp3a4-Activity at 2.286 uM_%","p450-cyp3a4-Activity at 5.111 uM_%","p450-cyp3a4-Activity at 11.43 uM_%","p450-cyp3a4-Activity at 25.56 uM_%","p450-cyp3a4-Activity at 57.14 uM_%"
3770,4241373,3236356,"NCGC",,Unspecified,,,"",2009/07/08,2,43,6.30957,Partial curve; high efficacy,-5.2,1.331,0.9948,-106.005,1.5215,-2.1,0 0 0 0 0 0 0,-96.79,,,-3.6259,,4.6433,,1.8515,,-0.5893,,-19.9884,,-73.0628,,-96.79
3771,4241371,3236354,"NCGC",,Unspecified,,,"",2009/07/08,2,41,14.1254,Partial curve; partial efficacy,-4.85,1.4163,0.9923,-87.6777,-0.1765,-2.2,0 0 0 0 0 0 0,-79.8785,,,-1.8345,,0.0582,,1.8868,,0.7132,,-10.8227,,-35.3036,,-79.8785
3772,4241369,762544,"NCGC",,Unspecified,,,"",2009/07/08,2,88,1,Complete curve; high efficacy,-6,0.9,0.9994,-109.208,6.7135,-1.1,0 0 0 0 0 0 0,-105.46,,,6.4324,,2.4247,,-3.229,,-31.8596,,-72.9335,,-97.071,,-105.46
3773,4241367,3236352,"NCGC",,Unspecified,,,"",2009/07/08,2,40,25.1189,Partial curve; partial efficacy,-4.6,1.3723,0.9418,-79.3027,-1.1078,-2.2,0 0 0 0 0 0 0,-60.5791,,,4.226,,-9.6387,,5.4985,,0.0562,,-9.6459,,-19.4985,,-60.5791
3774,4241252,3236252,"NCGC",,Unspecified,,,"",2009/07/08,2,41,12.5893,Partial curve; partial efficacy,-4.9,1.8851,0.9204,-70.2206,-6.8397,-2.2,0 0 0 0 0 0 0,-66.7837,,,-20.3405,,-1.9979,,-6.0504,,1.6134,,-9.0782,,-35.0895,,-66.7837
3775,4241218,719076,"NCGC",,Unspecified,,,"",2009/07/08,2,42,7.94328,Partial curve; high efficacy,-5.1,1.4641,0.9834,-95.67,-2.4311,-2.1,0 0 0 0 0 0 0,-91.212,,,-11.5969,,0.8128,,3.0986,,-3.9459,,-16.1367,,-59.9618,,-91.212
3776,4241152,3236166,"NCGC",,Unspecified,,,"",2009/07/08,2,40,17.7828,Partial curve; partial efficacy,-4.75,1,0.9716,-79.6046,-4.6144,-2.2,0 0 0 0 0 0 0,-63.5812,,,2.5626,,-8.847,,-4.7507,,-9.833,,-13.6689,,-32.2408,,-63.5812
3777,4241150,3236164,"NCGC",,Unspecified,,,"",2009/07/08,2,43,7.07946,Partial curve; high efficacy,-5.15,1.21,0.9892,-101.259,-2.1661,-2.1,0 0 0 0 0 0 0,-92.1604,,,-3.8171,,4.501,,-6.1752,,-9.7634,,-19.6661,,-66.4005,,-92.1604
3778,4241126,3236145,"NCGC",,Unspecified,,,"",2009/07/08,2,43,4.46684,Partial curve; high efficacy,-5.35,1.2716,0.997,-87.7635,7.39,-2.1,0 0 0 0 0 0 0,-84.6612,,,7.5386,,6.0411,,5.4682,,6.4687,,-23.6657,,-64.8945,,-84.6612
3779,4241113,3236133,"NCGC",,Unspecified,,,"",2009/07/08,2,42,10,Partial curve; high efficacy,-5,2.0479,0.9872,-107.058,-3.2802,-2.1,0 0 0 0 0 0 0,-104.249,,,5.0897,,-3.3249,,-10.7919,,-4.141,,-8.0986,,-62.2299,,-104.249
3780,4241094,3236114,"NCGC",,Unspecified,,,"",2009/07/08,2,87,1.25893,Complete curve; high efficacy,-5.9,1,0.9997,-104.6,-1.1489,-1.1,0 0 0 0 0 0 0,-103.225,,,-1.8026,,-3.3696,,-6.9977,,-29.7123,,-67.3639,,-94.0984,,-103.225
3781,4241079,3236098,"NCGC",,Unspecified,,,"",2009/07/08,2,42,10,Partial curve; high efficacy,-5,1.8851,0.981,-100.06,-7.3314,-2.1,0 0 0 0 0 0 0,-95.8829,,,-17.3603,,-3.7921,,-4.2797,,-2.9483,,-13.9292,,-60.6221,,-95.8829
3782,4241062,3236083,"NCGC",,Unspecified,,,"",2009/07/08,2,41,10,Partial curve; partial efficacy,-5,4.095,0.9901,-77.1679,2.8035,-2.2,0 0 0 0 0 0 0,-76.7174,,,-2.3951,,5.5108,,4.5335,,7.212,,-0.2499,,-48.3513,,-76.7174
3783,4241037,3236061,"NCGC",,Unspecified,,,"",2009/07/08,2,41,12.5893,Partial curve; partial efficacy,-4.9,1.4781,0.9931,-73.5747,7.5,-2.2,0 0 0 0 0 0 0,-65.8248,,,5.142,,12.4775,,5.6923,,6.6184,,1.0059,,-30.2546,,-65.8248
3784,4241023,3236048,"NCGC",,Unspecified,,,"",2009/07/08,2,84,3.54813,Complete curve; high efficacy,-5.45,1.2221,0.9978,-103.234,-10.0743,-1.1,0 0 0 0 0 0 0,-99.5419,,,-7.3819,,-12.4436,,-9.7503,,-18.9787,,-44.1332,,-86.4434,,-99.5419
3785,4240995,3236024,"NCGC",,Unspecified,,,"",2009/07/08,2,42,7.94328,Partial curve; high efficacy,-5.1,1.331,0.994,-88.9289,3.0443,-2.1,0 0 0 0 0 0 0,-81.2646,,,7.8492,,-0.9186,,1.9979,,0.2609,,-11.0179,,-53.8289,,-81.2646
3786,4240963,3236000,"NCGC",,Unspecified,,,"",2009/07/08,2,42,10,Partial curve; high efficacy,-5,1.2221,0.9943,-104.743,9.1456,-2.1,0 0 0 0 0 0 0,-92.2169,,,7.3745,,15.3789,,5.7119,,5.1713,,-6.0558,,-52.9955,,-92.2169
3787,4240883,3235929,"NCGC",,Unspecified,,,"",2009/07/08,2,43,7.07946,Partial curve; high efficacy,-5.15,1.331,0.9979,-97.5588,11.576,-2.1,0 0 0 0 0 0 0,-90.0687,,,10.314,,15.1676,,11.6616,,6.7394,,-8.7556,,-61.1544,,-90.0687
3788,4240828,3235885,"NCGC",,Unspecified,,,"",2009/07/08,2,41,14.1254,Partial curve; high efficacy,-4.85,1.8617,0.9975,-85.192,-3.3363,-2.1,0 0 0 0 0 0 0,-80.9086,,,-2.8859,,-1.5867,,-2.6989,,-4.6494,,-8.0781,,-34.9275,,-80.9086
3789,4240809,3235869,"NCGC",,Unspecified,,,"",2009/07/08,2,42,7.07946,Partial curve; partial efficacy,-5.15,1.1,0.9881,-83.6253,3.8363,-2.2,0 0 0 0 0 0 0,-74.8317,,,4.4168,,-2.8139,,8.4419,,0.3286,,-15.9137,,-52.0505,,-74.8317
3790,4240786,5771273,"NCGC",,Unspecified,,,"",2009/07/08,2,86,1.25893,Complete curve; high efficacy,-5.9,1.111,0.9864,-97.1041,0.5161,-1.1,0 0 0 0 0 0 0,-97.6926,,,-1.7525,,-4.561,,5.5229,,-27.7694,,-62.8559,,-87.5047,,-97.6926
3791,4240779,3235842,"NCGC",,Unspecified,,,"",2009/07/08,2,41,14.1254,Partial curve; high efficacy,-4.85,1.4781,0.9942,-89.4974,-3.7723,-2.1,0 0 0 0 0 0 0,-81.1833,,,-6.6542,,-2.8787,,-1.9582,,-2.1635,,-11.5483,,-37.5216,,-81.1833
3792,4240704,3235784,"NCGC",,Unspecified,,,"",2009/07/08,2,43,3.98107,Partial curve; high efficacy,-5.4,1.111,0.9947,-84.5749,2.7192,-2.1,0 0 0 0 0 0 0,-80.9472,,,-1.5174,,4.6698,,3.4753,,-2.978,,-30.5909,,-62.4673,,-80.9472
3793,4240700,3235781,"NCGC",,Unspecified,,,"",2009/07/08,2,86,1.77828,Complete curve; high efficacy,-5.75,0.7,0.982,-106.944,0.5048,-1.1,0 0 0 0 0 0 0,-97.5331,,,-3.6221,,3.4215,,-19.2692,,-23.7722,,-61.9438,,-82.2694,,-97.5331
3794,4240670,1219642,"NCGC",,Unspecified,,,"",2009/07/08,2,41,14.1254,Partial curve; high efficacy,-4.85,1.5386,0.994,-91.0824,-2.8913,-2.1,0 0 0 0 0 0 0,-82.8947,,,1.0185,,-6.0951,,-4.9339,,-1.4782,,-7.4857,,-40.3523,,-82.8947
3795,4240609,3235695,"NCGC",,Unspecified,,,"",2009/07/08,2,46,3.16228,Partial curve; high efficacy,-5.5,0.9,0.9943,-121.945,-2.898,-2.1,0 0 0 0 0 0,-93.7896,,,0.19,,-6.0025,,-11.8027,,-18.4743,,-53.64,,-93.7896,,
3796,4240592,3235680,"NCGC",,Unspecified,,,"",2009/07/08,2,42,12.5893,Partial curve; high efficacy,-4.9,0.8,0.9974,-109.279,11,-2.1,0 0 0 0 0 0 0,-83.0432,,,13.2295,,9.1995,,9.2752,,0.902,,-11.3303,,-48.3415,,-83.0432
3797,4240589,2183797,"NCGC",,Unspecified,,,"",2009/07/08,2,42,11.2202,Partial curve; high efficacy,-4.95,1.5579,0.9952,-91.5482,-6.4874,-2.1,0 0 0 0 0 0 0,-85.1219,,,-10.292,,-6.3123,,-3.1593,,-5.7321,,-12.8425,,-49.984,,-85.1219
3798,4240587,3235677,"NCGC",,Unspecified,,,"",2009/07/08,2,84,2.51189,Complete curve; high efficacy,-5.6,1.21,0.999,-90.5811,9,-1.1,0 0 0 0 0 0 0,-88.8176,,,9.9714,,8.0365,,5.5636,,-0.43,,-39.0884,,-75.7335,,-88.8176
3799,4240541,3235637,"NCGC",,Unspecified,,,"",2009/07/08,2,84,5.01187,Complete curve; high efficacy,-5.3,1.3987,0.9978,-103.997,0.5096,-1.1,0 0 0 0 0 0 0,-99.8277,,,0.5864,,2.0846,,1.9507,,-6.9212,,-24.765,,-80.153,,-99.8277
3800,4240540,3235636,"NCGC",,Unspecified,,,"",2009/07/08,2,43,4.46684,Partial curve; high efficacy,-5.35,0.7,0.9781,-93.5509,21.2033,-2.1,0 0 0 0 0 0 0,-82.2687,,,19.1493,,19.0044,,21.1623,,-7.847,,-17.1995,,-52.337,,-82.2687
3801,4240531,3235627,"NCGC",,Unspecified,,,"",2009/07/08,2,41,12.5893,Partial curve; high efficacy,-4.9,2.3332,0.9947,-89.9121,-2.706,-2.1,0 0 0 0 0 0 0,-86.765,,,-7.1915,,0.2946,,-3.4734,,-1.9715,,-3.1542,,-42.769,,-86.765
3802,4240530,3235626,"NCGC",,Unspecified,,,"",2009/07/08,2,84,3.16228,Complete curve; high efficacy,-5.5,1.3443,0.9986,-98.975,-1.796,-1.1,0 0 0 0 0 0 0,-97.8108,,,-3.9554,,-1.5812,,0.1488,,-9.579,,-39.9896,,-83.4578,,-97.8108
3803,4240492,3235593,"NCGC",,Unspecified,,,"",2009/07/08,2,41,12.5893,Partial curve; partial efficacy,-4.9,1,0.9983,-80.7829,-5.6753,-2.2,0 0 0 0 0 0 0,-67.3191,,,-5.8466,,-7.3686,,-4.494,,-8.4912,,-17.6622,,-41.8151,,-67.3191
3804,4240489,3235591,"NCGC",,Unspecified,,,"",2009/07/08,2,85,3.16228,Complete curve; high efficacy,-5.5,1.1,0.999,-100.52,5.1331,-1.1,0 0 0 0 0 0 0,-97.0272,,,3.9717,,3.1737,,5.6342,,-5.5165,,-37.8386,,-79.6993,,-97.0272
3805,4240470,3235575,"NCGC",,Unspecified,,,"",2009/07/08,2,42,12.5893,Partial curve; high efficacy,-4.9,1.7137,0.9723,-101.865,-8.4115,-2.1,0 0 0 0 0 0 0,-94.6274,,,-0.8625,,-18.4106,,-10.3864,,-3.1084,,-12.64,,-52.5247,,-94.6274
3806,4240468,3235573,"NCGC",,Unspecified,,,"",2009/07/08,2,43,7.94328,Partial curve; high efficacy,-5.1,1.21,0.99,-117.471,-2.7121,-2.1,0 0 0 0 0 0 0,-106.933,,,1.5512,,-11.1121,,0.0207,,-6.0067,,-24.3243,,-70.376,,-106.933
3807,4240467,3235572,"NCGC",,Unspecified,,,"",2009/07/08,2,63,3.98107,Complete curve; partial efficacy,-5.4,1.5936,0.9827,-68.3608,9.5,-1.2,0 0 0 0 0 0 0,-67.8301,,,2.4629,,9.0759,,17.5225,,7.8044,,-14.4139,,-55.6294,,-67.8301
3808,4240460,3235565,"NCGC",,Unspecified,,,"",2009/07/08,2,42,12.5893,Partial curve; high efficacy,-4.9,1.1,0.9938,-110.085,-2.9032,-2.1,0 0 0 0 0 0 0,-93.2363,,,-1.6208,,-7.755,,0.7961,,-4.7794,,-18.6881,,-52.7194,,-93.2363
3809,4240455,3235560,"NCGC",,Unspecified,,,"",2009/07/08,2,86,1.58489,Complete curve; high efficacy,-5.8,1.1,0.9974,-92.8109,-6.2527,-1.1,0 0 0 0 0 0 0,-90.3497,,,-7.4755,,-6.2915,,-8.3541,,-25.3086,,-55.2148,,-86.4753,,-90.3497
3810,4240454,3235559,"NCGC",,Unspecified,,,"",2009/07/08,2,42,6.30957,Partial curve; partial efficacy,-5.2,1.1,0.9954,-83.5914,-0.7429,-2.2,0 0 0 0 0 0 0,-75.7071,,,-2.9556,,-3.1605,,1.7219,,-4.3788,,-19.3455,,-55.0235,,-75.7071
3811,4240448,3235553,"NCGC",,Unspecified,,,"",2009/07/08,2,85,1.58489,Complete curve; high efficacy,-5.8,2.2526,0.9812,-89.1414,-25.2503,-1.1,0 0 0 0 0 0 0,-91.9958,,,-18.228,,-29.3386,,-29.8452,,-27.7351,,-70.8838,,-85.052,,-91.9958
3812,4240447,3235552,"NCGC",,Unspecified,,,"",2009/07/08,2,85,1.99526,Complete curve; high efficacy,-5.7,1.6266,0.9792,-87.3544,14.5318,-1.1,0 0 0 0 0 0 0,-88.1656,,,16.0088,,2.5527,,23.6176,,7.2747,,-45.7177,,-77.9371,,-88.1656
3813,4240445,3235550,"NCGC",,Unspecified,,,"",2009/07/08,2,42,10,Partial curve; high efficacy,-5,0.8,0.9953,-108.172,2.8571,-2.1,0 0 0 0 0 0 0,-87.1072,,,0.638,,1.5853,,4.322,,-7.7458,,-25.1508,,-53.4774,,-87.1072
3814,4240441,3235546,"NCGC",,Unspecified,,,"",2009/07/08,2,41,15.8489,Partial curve; partial efficacy,-4.8,1.1,0.9786,-75.8989,1.5415,-2.2,0 0 0 0 0 0 0,-63.2491,,,5.9215,,-0.7085,,4.1714,,-5.4998,,-8.1926,,-27.8133,,-63.2491
3815,4240439,3235544,"NCGC",,Unspecified,,,"",2009/07/08,2,43,7.94328,Partial curve; high efficacy,-5.1,1.5095,0.9978,-113.277,-15.5111,-2.1,0 0 0 0 0 0 0,-108.564,,,-14.285,,-18.9434,,-13.777,,-18.0477,,-27.8694,,-77.8134,,-108.564
3816,4240436,3235541,"NCGC",,Unspecified,,,"",2009/07/08,2,41,15.8489,Partial curve; partial efficacy,-4.8,1.6259,0.9947,-70.6571,-1.0143,-2.2,0 0 0 0 0 0 0,-64.3095,,,0.8336,,-0.8529,,-1.8945,,0.6359,,-6.8131,,-26.2428,,-64.3095
3817,4240433,3235538,"NCGC",,Unspecified,,,"",2009/07/08,2,41,12.5893,Partial curve; partial efficacy,-4.9,1.4641,0.9535,-80.6649,-6.983,-2.2,0 0 0 0 0 0 0,-73.2695,,,-3.1424,,-16.8702,,1.5605,,-10.3342,,-12.0254,,-41.6899,,-73.2695
3818,4240432,3235537,"NCGC",,Unspecified,,,"",2009/07/08,2,86,1,Complete curve; high efficacy,-6,1.2221,0.9988,-81.4247,-9.8461,-1.1,0 0 0 0 0 0 0,-81.0272,,,-10.4878,,-7.9486,,-13.7611,,-30.6216,,-62.8217,,-77.6129,,-81.0272
3819,4240428,3235533,"NCGC",,Unspecified,,,"",2009/07/08,2,87,1.99526,Complete curve; high efficacy,-5.7,1.1,0.9977,-118.925,-8.926,-1.1,0 0 0 0 0 0 0,-112.015,,,-11.3048,,-8.7294,,-12.1457,,-25.2729,,-69.3357,,-105.567,,-112.015
3820,4240427,3235532,"NCGC",,Unspecified,,,"",2009/07/08,2,41,15.8489,Partial curve; partial efficacy,-4.8,1.6604,0.9882,-83.578,-3.8726,-2.2,0 0 0 0 0 0 0,-75.9154,,,-5.3271,,-2.8856,,-0.7101,,-4.6538,,-12.2776,,-30.1191,,-75.9154
3821,4240425,3235530,"NCGC",,Unspecified,,,"",2009/07/08,2,85,1.99526,Complete curve; high efficacy,-5.7,1.21,0.9811,-91.9423,-4.5165,-1.1,0 0 0 0 0 0 0,-87.2191,,,-13.0941,,-2.1463,,-1.6315,,-14.9464,,-53.9603,,-77.3877,,-87.2191
3822,4240424,3235529,"NCGC",,Unspecified,,,"",2009/07/08,2,41,15.8489,Partial curve; partial efficacy,-4.8,1.7885,0.9854,-77.8084,-0.6091,-2.2,0 0 0 0 0 0 0,-74.3517,,,1.7394,,0.9949,,-0.6872,,1.1623,,-9.5425,,-27.5778,,-74.3517
3823,4240423,3235528,"NCGC",,Unspecified,,,"",2009/07/08,2,44,5.01187,Partial curve; high efficacy,-5.3,1.111,0.9985,-100.921,-3.3299,-2.1,0 0 0 0 0 0 0,-93.4837,,,-0.8923,,-5.0764,,-4.0033,,-10.1148,,-32.5776,,-74.3595,,-93.4837
3824,4240420,3235525,"NCGC",,Unspecified,,,"",2009/07/08,2,87,0.630957,Complete curve; high efficacy,-6.2,1.4641,0.9976,-86.4504,-3.6326,-1.1,0 0 0 0 0 0 0,-87.7292,,,-1.2361,,-6.9819,,-8.3826,,-33.9404,,-76.0158,,-83.6765,,-87.7292
3825,4240419,3235524,"NCGC",,Unspecified,,,"",2009/07/08,2,86,1,Complete curve; high efficacy,-6,1.4641,0.989,-86.1357,-4.3065,-1.1,0 0 0 0 0 0 0,-85.8657,,,2.199,,-11.808,,-6.8353,,-23.2826,,-66.9997,,-83.841,,-85.8657
3826,4240416,3235521,"NCGC",,Unspecified,,,"",2009/07/08,2,88,0.316228,Complete curve; high efficacy,-6.5,1.7137,0.9956,-86.774,-5.3382,-1.1,0 0 0 0 0 0 0,-89.0564,,,-3.1205,,-10.8172,,-12.3668,,-57.2921,,-82.7284,,-87.168,,-89.0564
3827,4240410,3235515,"NCGC",,Unspecified,,,"",2009/07/08,2,41,12.5893,Partial curve; partial efficacy,-4.9,1.6259,0.9945,-79.6128,-3.9867,-2.2,0 0 0 0 0 0 0,-74.8961,,,-2.2701,,-7.2965,,-2.8995,,-3.458,,-9.8083,,-36.5743,,-74.8961
3828,4240408,3235513,"NCGC",,Unspecified,,,"",2009/07/08,2,86,1.99526,Complete curve; high efficacy,-5.7,1,0.9903,-103.94,-3.891,-1.1,0 0 0 0 0 0 0,-98.4449,,,-2.315,,-12.5363,,-4.2172,,-19.9279,,-58.4451,,-87.3254,,-98.4449
3829,4240407,3235512,"NCGC",,Unspecified,,,"",2009/07/08,2,83,3.98107,Complete curve; high efficacy,-5.4,1.3437,0.9707,-85.0692,1.1093,-1.1,0 0 0 0 0 0 0,-80.7999,,,-2.6107,,-1.3311,,13.1072,,-10.1345,,-26.2835,,-70.6063,,-80.7999
3830,4240405,3235510,"NCGC",,Unspecified,,,"",2009/07/08,2,41,12.5893,Partial curve; partial efficacy,-4.9,0.8,0.9968,-80.4438,0.677,-2.2,0 0 0 0 0 0 0,-62.6007,,,0.6288,,-1.6658,,0.6062,,-3.545,,-16.9114,,-36.7867,,-62.6007
3831,4240402,3235507,"NCGC",,Unspecified,,,"",2009/07/08,2,41,15.8489,Partial curve; partial efficacy,-4.8,2.1876,0.9283,-76.8821,-3.4206,-2.2,0 0 0 0 0 0 0,-73.9692,,,5.237,,-15.408,,4.7115,,-9.5975,,-2.3001,,-29.6023,,-73.9692
3832,4240401,3235506,"NCGC",,Unspecified,,,"",2009/07/08,2,41,12.5893,Partial curve; partial efficacy,-4.9,0.9,0.9925,-94.8919,-1.9171,-2.2,0 0 0 0 0 0 0,-76.6457,,,2.5254,,-4.6783,,-5.504,,-7.5402,,-16.9659,,-45.6688,,-76.6457
3833,4240400,3235505,"NCGC",,Unspecified,,,"",2009/07/08,2,40,25.1189,Partial curve; high efficacy,-4.6,1.4787,0.9746,-108.79,-11.4698,-2.1,0 0 0 0 0 0 0,-86.7818,,,-17.0276,,-8.4552,,-10.9137,,-5.2651,,-20.2418,,-32.6774,,-86.7818
3834,4240396,3235501,"NCGC",,Unspecified,,,"",2009/07/08,2,41,15.8489,Partial curve; partial efficacy,-4.8,2.2526,0.9861,-75.2324,-9.3743,-2.2,0 0 0 0 0 0 0,-71.9294,,,-13.9107,,-11.0004,,-4.7103,,-8.3086,,-10.2226,,-29.9443,,-71.9294
3835,4240394,3235499,"NCGC",,Unspecified,,,"",2009/07/08,2,41,15.8489,Partial curve; high efficacy,-4.8,1.3443,0.9761,-100.555,-11.1649,-2.1,0 0 0 0 0 0 0,-90.7032,,,-11.3051,,-7.8133,,-10.6119,,-10.6875,,-25.2077,,-39.8932,,-90.7032
3836,4240392,3235497,"NCGC",,Unspecified,,,"",2009/07/08,2,88,0.501187,Complete curve; high efficacy,-6.3,1.21,0.9977,-98.9139,-9.7994,-1.1,0 0 0 0 0 0 0,-97.9217,,,-7.3072,,-12.5697,,-21.8082,,-50.2599,,-89.3632,,-96.3484,,-97.9217
3837,4240389,3235494,"NCGC",,Unspecified,,,"",2009/07/08,2,85,1.25893,Complete curve; high efficacy,-5.9,1.4163,0.9989,-80.2903,-3.1674,-1.1,0 0 0 0 0 0 0,-80.5432,,,-5.0448,,-1.4664,,-4.8937,,-17.5273,,-56.5455,,-77.3968,,-80.5432
3838,4240388,3235493,"NCGC",,Unspecified,,,"",2009/07/08,2,84,2.51189,Complete curve; high efficacy,-5.6,1,0.9842,-86.7384,-5.8067,-1.1,0 0 0 0 0 0 0,-81.9041,,,-2.833,,-6.9754,,-14.9298,,-12.796,,-48.2929,,-70.3796,,-81.9041
3839,4240387,3235492,"NCGC",,Unspecified,,,"",2009/07/08,2,85,3.16228,Complete curve; high efficacy,-5.5,1,0.9608,-103.932,-8.5549,-1.1,0 0 0 0 0 0 0,-94.2225,,,-0.5751,,-21.3214,,-6.0288,,-24.8023,,-43.3531,,-88.5072,,-94.2225
3840,4240385,3235490,"NCGC",,Unspecified,,,"",2009/07/08,2,41,15.8489,Partial curve; high efficacy,-4.8,1.4641,0.9663,-95.8598,-11.1069,-2.1,0 0 0 0 0 0 0,-84.9329,,,-3.7396,,-8.906,,-21.1491,,-10.8858,,-17.7361,,-42.9855,,-84.9329
3841,4240384,3235489,"NCGC",,Unspecified,,,"",2009/07/08,2,91,0.125893,Complete curve; high efficacy,-6.9,4.095,0.9738,-95.0793,-50.1896,-1.1,0 0 0 0 0 0 0,-96.9799,,,-54.3471,,-44.3246,,-62.6709,,-90.9434,,-94.9087,,-95.8407,,-96.9799
3842,4240382,3235487,"NCGC",,Unspecified,,,"",2009/07/08,2,85,2.51189,Complete curve; high efficacy,-5.6,1.1,0.9939,-108.503,-5.3647,-1.1,0 0 0 0 0 0 0,-102.637,,,-1.5214,,-10.1318,,-6.8421,,-17.8983,,-59.0172,,-92.1912,,-102.637
3843,4240380,3235485,"NCGC",,Unspecified,,,"",2009/07/08,2,86,1,Complete curve; high efficacy,-6,1.3723,0.9973,-90.2758,-3.3186,-1.1,0 0 0 0 0 0 0,-90.893,,,-2.9357,,-7.0018,,-3.4515,,-25.8904,,-67.0558,,-87.7081,,-90.893
3844,4240378,3235483,"NCGC",,Unspecified,,,"",2009/07/08,2,64,1.25893,Complete curve; partial efficacy,-5.9,1.2221,0.9955,-62.576,8.0781,-1.2,0 0 0 0 0 0 0,-62.2769,,,7.5425,,5.4396,,9.2857,,-9.5292,,-37.9027,,-58.3078,,-62.2769
3845,4240376,3235481,"NCGC",,Unspecified,,,"",2009/07/08,2,44,6.30957,Partial curve; high efficacy,-5.2,1.1,0.995,-127.262,-8.1278,-2.1,0 0 0 0 0 0 0,-114.785,,,-4.475,,-12.4832,,-10.1751,,-15.2914,,-34.5193,,-89.4431,,-114.785
3846,4240373,3235478,"NCGC",,Unspecified,,,"",2009/07/08,2,63,3.16228,Complete curve; partial efficacy,-5.5,1,0.9982,-79.5092,0.2906,-1.2,0 0 0 0 0 0 0,-75.3032,,,1.7912,,-2.606,,-0.6527,,-9.9374,,-32.572,,-62.1053,,-75.3032
3847,4240371,3235476,"NCGC",,Unspecified,,,"",2009/07/08,2,93,0.0794328,Complete curve; high efficacy,-7.1,0.9,0.9932,-101.839,7.574,-1.1,0 0 0 0 0 0 0,-102.513,,,-1.6716,,-9.99,,-54.7452,,-78.8787,,-98.1488,,-100.831,,-102.513
3848,4240369,3235474,"NCGC",,Unspecified,,,"",2009/07/08,2,91,0.316228,Complete curve; high efficacy,-6.5,1.21,0.9991,-115.906,-7.7442,-1.1,0 0 0 0 0 0 0,-116.768,,,-9.3075,,-9.1441,,-26.8262,,-75.5848,,-105.289,,-114.002,,-116.768
3849,4240367,3235472,"NCGC",,Unspecified,,,"",2009/07/08,2,84,3.98107,Complete curve; high efficacy,-5.4,1.5386,0.9986,-102.186,-1.3446,-1.1,0 0 0 0 0 0 0,-98.3088,,,-0.6773,,-0.7926,,-0.467,,-6.5192,,-32.623,,-87.6232,,-98.3088
3850,4240366,3235471,"NCGC",,Unspecified,,,"",2009/07/08,2,87,1,Complete curve; high efficacy,-6,1.3723,0.9973,-105.03,-20.607,-1.1,0 0 0 0 0 0 0,-105.765,,,-19.8424,,-22.9002,,-21.303,,-44.4447,,-85.2603,,-99.5384,,-105.765
3851,4240360,3235465,"NCGC",,Unspecified,,,"",2009/07/08,2,41,15.8489,Partial curve; high efficacy,-4.8,1.331,0.9676,-100.353,-10.1401,-2.1,0 0 0 0 0 0 0,-86.9608,,,-10.0173,,-19.5607,,-1.7673,,-8.4832,,-18.1436,,-44.0693,,-86.9608
3852,4240355,3235460,"NCGC",,Unspecified,,,"",2009/07/08,2,40,25.1189,Partial curve; partial efficacy,-4.6,1.5579,0.9926,-77.3654,-2.6818,-2.2,0 0 0 0 0 0 0,-61.403,,,-1.6412,,-5.1948,,0.4149,,-2.1974,,-6.3027,,-18.8525,,-61.403
3853,4240353,3235458,"NCGC",,Unspecified,,,"",2009/07/08,2,67,0.199526,Complete curve; partial efficacy,-6.7,1.21,0.9986,-65.8423,-8.0434,-1.2,0 0 0 0 0 0 0,-67.2685,,,-8.4696,,-10.54,,-25.2445,,-50.7223,,-62.145,,-64.3205,,-67.2685
3854,4240348,3235453,"NCGC",,Unspecified,,,"",2009/07/08,2,41,12.5893,Partial curve; partial efficacy,-4.9,2.4064,0.9909,-75.2187,-0.7829,-2.2,0 0 0 0 0 0 0,-74.0775,,,-0.6927,,-3.9741,,-2.3482,,3.7513,,-4.0715,,-31.595,,-74.0775
3855,4240346,3235451,"NCGC",,Unspecified,,,"",2009/07/08,2,84,3.98107,Complete curve; high efficacy,-5.4,1.6924,0.9958,-110.949,-8.8962,-1.1,0 0 0 0 0 0 0,-111.604,,,-4.7419,,-13.4964,,-8.4146,,-12.9072,,-36.5181,,-94.149,,-111.604
3856,4240345,3235450,"NCGC",,Unspecified,,,"",2009/07/08,2,65,1.25893,Complete curve; partial efficacy,-5.9,1,0.9521,-75.8309,-8.8988,-1.2,0 0 0 0 0 0 0,-75.0151,,,-12.7364,,-13.5848,,-1.2702,,-34.3057,,-49.2607,,-68.7731,,-75.0151
