#,SID,CID,BioAssay_Source,RankScore,Outcome,Xref,URL,Comment,DepositDate,"Activity Outcome","Activity Score","p450-cyp1a2-Potency_&#956;M","p450-cyp1a2-Curve_Description","p450-cyp1a2-Fit_LogAC50","p450-cyp1a2-Fit_HillSlope","p450-cyp1a2-Fit_R2","p450-cyp1a2-Fit_InfiniteActivity_%","p450-cyp1a2-Fit_ZeroActivity_%","p450-cyp1a2-Fit_CurveClass","p450-cyp1a2-Excluded_Points","p450-cyp1a2-Max_Response","p450-cyp1a2-Activity at 0.0007 uM_%","p450-cyp1a2-Activity at 0.00160 uM_%","p450-cyp1a2-Activity at 0.00368 uM_%","p450-cyp1a2-Activity at 0.00820 uM_%","p450-cyp1a2-Activity at 0.018 uM_%","p450-cyp1a2-Activity at 0.041 uM_%","p450-cyp1a2-Activity at 0.091 uM_%","p450-cyp1a2-Activity at 0.204 uM_%","p450-cyp1a2-Activity at 0.457 uM_%","p450-cyp1a2-Activity at 1.022 uM_%","p450-cyp1a2-Activity at 2.286 uM_%","p450-cyp1a2-Activity at 5.111 uM_%","p450-cyp1a2-Activity at 11.43 uM_%","p450-cyp1a2-Activity at 25.56 uM_%","p450-cyp1a2-Activity at 57.14 uM_%"
5335,4238316,3233427,"NCGC",,Unspecified,,,"",2009/07/08,2,88,1,Complete curve; high efficacy,-6,1.2475,0.9992,-114.116,-1.3349,-1.1,0 0 0 0 0 0,-113.8,,,-1.58,,,,-5.399,,-33.23,,-86.63,,-107.3,,-113.8
5336,4238315,3233426,"NCGC",,Unspecified,,,"",2009/07/08,2,87,1.58489,Complete curve; high efficacy,-5.8,0.7,0.9982,-108.885,6.8515,-1.1,0 0 0 0 0 0 0,-100.4,,,3.545,,5.008,,-9.769,,-26.85,,-58.34,,-85.85,,-100.4
5337,4238313,3233424,"NCGC",,Unspecified,,,"",2009/07/08,2,87,1.99526,Complete curve; high efficacy,-5.7,1,0.9862,-125.561,6.0416,-1.1,0 0 0 0 0 0,-114.2,,,6.632,,,,-6.254,,-9.851,,-68.49,,-102.9,,-114.2
5338,4238312,3233423,"NCGC",,Unspecified,,,"",2009/07/08,2,40,25.1189,Partial curve; partial efficacy,-4.6,1.9282,0.9794,-77.092,0.184,-2.2,0 0 0 0 0 0,-63.98,,,,,-6.456,,3.127,,4.18,,-0.2355,,-14,,-63.98
5339,4238309,3233420,"NCGC",,Unspecified,,,"",2009/07/08,2,85,1.99526,Complete curve; high efficacy,-5.7,0.8,0.9994,-97.7579,2.2642,-1.1,0 0 0 0 0 0,-90.95,,,1.408,,,,-6.89,,-19.61,,-50.63,,-78.07,,-90.95
5340,4238307,3233418,"NCGC",,Unspecified,,,"",2009/07/08,2,43,5.01187,Partial curve; partial efficacy,-5.3,0.6,0.9877,-82.248,1.4237,-2.2,0 0 0 0 0 0,-68.54,,,2.987,,,,-8.727,,-17.02,,-27.32,,-48.5,,-68.54
5341,4238306,3233417,"NCGC",,Unspecified,,,"",2009/07/08,2,90,0.501187,Complete curve; high efficacy,-6.3,0.9,0.9995,-119.293,0.0975,-1.1,0 0 0 0 0 0 0,-117.5,,,-3.251,,-4.479,,-20.22,,-57.49,,-94.1,,-112.8,,-117.5
5342,4238302,3233413,"NCGC",,Unspecified,,,"",2009/07/08,2,42,10,Partial curve; partial efficacy,-5,1,0.973,-82.6984,-1.4984,-2.2,0 0 0 0 0 0,-71,,,-8.572,,,,3.984,,-2.097,,-20.15,,-43.68,,-71
5343,4238301,3233412,"NCGC",,Unspecified,,,"",2009/07/08,2,91,0.0794328,Complete curve; high efficacy,-7.1,0.8,0.9995,-89.769,3.641,-1.1,0 0 0 0 0 0 0,-89.55,,,-2.64,,-19.65,,-45.8,,-71.92,,-83.95,,-87.41,,-89.55
5344,4238297,3233408,"NCGC",,Unspecified,,,"",2009/07/08,2,42,7.94328,Partial curve; high efficacy,-5.1,1,0.9917,-97.9289,-4.9741,-2.1,0 0 0 0 0 0,-85.43,,,-9.437,,,,-1.301,,-10.06,,-26.06,,-61.84,,-85.43
5345,4238292,3233403,"NCGC",,Unspecified,,,"",2009/07/08,2,64,3.16228,Complete curve; partial efficacy,-5.5,1.21,0.9914,-83.552,-5.412,-1.2,0 0 0 0 0 0,-79.21,,,-1.81,,,,-8.382,,-15.4,,-34.46,,-73.35,,-79.21
5346,4238291,3233402,"NCGC",,Unspecified,,,"",2009/07/08,2,43,3.98107,Partial curve; partial efficacy,-5.4,0.9,0.9983,-83.6457,4.8537,-2.2,0 0 0 0 0 0,-76.91,,,6.016,,,,-0.6027,,-5.88,,-28.46,,-58.03,,-76.91
5347,4238290,3233401,"NCGC",,Unspecified,,,"",2009/07/08,2,41,15.8489,Partial curve; partial efficacy,-4.8,1.1,0.9916,-92.604,-2.3468,-2.2,0 0 0 0 0 0,-77.17,,,1.298,,,,-2.122,,-5.322,,-15.81,,-37.73,,-77.17
5348,4238285,3233396,"NCGC",,Unspecified,,,"",2009/07/08,2,41,12.5893,Partial curve; partial efficacy,-4.9,1.5579,0.9967,-80.5655,-3.3161,-2.2,0 0 0 0 0 0,-74.37,,,,,-0.7992,,-3.29,,-5.661,,-9.413,,-37.49,,-74.37
5349,4238282,3233393,"NCGC",,Unspecified,,,"",2009/07/08,2,43,7.94328,Partial curve; high efficacy,-5.1,0.7,0.9917,-128.433,7.5004,-2.1,0 0 0 0 0 0 0,-102.7,,,3.67,,12.69,,-2.129,,-9.053,,-34.18,,-66.15,,-102.7
5350,4238280,3233391,"NCGC",,Unspecified,,,"",2009/07/08,2,40,25.1189,Partial curve; partial efficacy,-4.6,1.2475,0.9652,-83.828,0.652,-2.2,0 0 0 0 0 0 0,-64.15,,,0.3802,,4.33,,0.2259,,3.867,,-12.53,,-19.75,,-64.15
5351,4238279,3233390,"NCGC",,Unspecified,,,"",2009/07/08,2,87,1,Complete curve; high efficacy,-6,0.9,0.9999,-104.633,-2.2685,-1.1,0 0 0 0 0 0,-101.6,,,-3.735,,,,-12.41,,-35.91,,-71.56,,-94.64,,-101.6
5352,4238278,3233389,"NCGC",,Unspecified,,,"",2009/07/08,2,91,0.316228,Complete curve; high efficacy,-6.5,0.9,0.9969,-112.649,-0.6672,-1.1,0 0 0 0 0 0 0,-112.9,,,-5.391,,-4.18,,-31.21,,-66.07,,-94.91,,-107.6,,-112.9
5353,4238277,3233388,"NCGC",,Unspecified,,,"",2009/07/08,2,87,1,Complete curve; high efficacy,-6,0.7,0.9988,-93.569,0.386,-1.1,0 0 0 0 0 0 0,-88.27,,,-1.17,,-5.641,,-14.87,,-32.58,,-58.57,,-81.27,,-88.27
5354,4238275,3233386,"NCGC",,Unspecified,,,"",2009/07/08,2,88,1.25893,Complete curve; high efficacy,-5.9,1.1,0.9954,-121.421,-2.5505,-1.1,0 0 0 0 0 0 0,-121.4,,,-8.206,,-0.1038,,-4.265,,-34.22,,-81.28,,-110,,-121.4
5355,4238273,3233384,"NCGC",,Unspecified,,,"",2009/07/08,2,83,3.98107,Complete curve; high efficacy,-5.4,1.1,0.9918,-84.2764,-8.7804,-1.1,0 0 0 0 0 0,-81.98,,,-12.77,,,,-5.984,,-14.33,,-36.52,,-64.28,,-81.98
5356,4238269,3233380,"NCGC",,Unspecified,,,"",2009/07/08,2,42,12.5893,Partial curve; high efficacy,-4.9,1.111,0.9597,-105.068,1.5859,-2.1,0 0 0 0 0 0,-89.64,,,-9.064,,,,4.33,,9.501,,-17.95,,-45.33,,-89.64
5357,4238268,3233379,"NCGC",,Unspecified,,,"",2009/07/08,2,88,0.630957,Complete curve; high efficacy,-6.2,0.7,0.9978,-96.0881,10,-1.1,0 0 0 0 0 0,-90.12,,,8.761,,,,-14.61,,-35.47,,-65.48,,-85.12,,-90.12
5358,4238267,3233378,"NCGC",,Unspecified,,,"",2009/07/08,2,89,0.316228,Complete curve; high efficacy,-6.5,1.5095,0.9963,-96.1602,-10.2822,-1.1,0 0 0 0 0 0 0,-96.79,,,-6.912,,-15.27,,-20.65,,-67.41,,-90.73,,-95.42,,-96.79
5359,4238264,3233375,"NCGC",,Unspecified,,,"",2009/07/08,2,92,0.125893,Complete curve; high efficacy,-6.9,1.2475,0.9981,-101.497,-1.7358,-1.1,0 0 0 0 0 0,-99.85,,,-3.178,,,,-41.99,,-84.24,,-102.4,,-100.7,,-99.85
5360,4238263,3233374,"NCGC",,Unspecified,,,"",2009/07/08,2,44,5.01187,Partial curve; high efficacy,-5.3,0.9,0.9974,-123.592,-2.5528,-2.1,0 0 0 0 0 0 0,-112.8,,,-3.284,,-0.7264,,-9.289,,-15.19,,-39.77,,-83.43,,-112.8
5361,4238262,3233373,"NCGC",,Unspecified,,,"",2009/07/08,2,86,1.99526,Complete curve; high efficacy,-5.7,0.8,0.9958,-115.739,2.2313,-1.1,0 0 0 0 0 0,-109,,,2.563,,,,-10.81,,-20.67,,-61.67,,-91.17,,-109
5362,4238261,3233372,"NCGC",,Unspecified,,,"",2009/07/08,2,65,1,Complete curve; partial efficacy,-6,1.5579,0.9982,-70.2508,-1.4188,-1.2,0 0 0 0 0 0,-70.57,,,-2.531,,,,-1.238,,-18.46,,-56.43,,-67.41,,-70.57
5363,4238259,3233370,"NCGC",,Unspecified,,,"",2009/07/08,2,45,3.98107,Partial curve; high efficacy,-5.4,0.8,0.9984,-120.441,2.7569,-2.1,0 0 0 0 0 0 0,-106.8,,,2.831,,3.476,,-5.395,,-14.92,,-47.77,,-83.13,,-106.8
5364,4238252,3233363,"NCGC",,Unspecified,,,"",2009/07/08,2,89,0.630957,Complete curve; high efficacy,-6.2,0.9,0.9964,-115.552,4.1334,-1.1,0 0 0 0 0 0 0,-114.5,,,-2.497,,3.596,,-12.52,,-47.35,,-85,,-107.7,,-114.5
5365,4238250,3233361,"NCGC",,Unspecified,,,"",2009/07/08,2,46,3.16228,Partial curve; high efficacy,-5.5,0.8,0.9973,-132.223,1.2161,-2.1,0 0 0 0 0 0 0,-118.8,,,-1.563,,2.811,,-9.642,,-20.36,,-58,,-98.58,,-118.8
5366,4238248,3233359,"NCGC",,Unspecified,,,"",2009/07/08,2,41,12.5893,Partial curve; partial efficacy,-4.9,1,0.9806,-82.655,7.5,-2.2,0 0 0 0 0 0,-67.65,,,1.983,,,,11.85,,7.55,,-10.14,,-32.5,,-67.65
5367,4238247,3233358,"NCGC",,Unspecified,,,"",2009/07/08,2,92,0.199526,Complete curve; high efficacy,-6.7,1,0.9986,-112.76,-6.1752,-1.1,0 0 0 0 0 0 0,-113.8,,,-10.32,,-12.11,,-39.42,,-81.25,,-103.1,,-110.5,,-113.8
5368,4238246,3233357,"NCGC",,Unspecified,,,"",2009/07/08,2,87,0.630957,Complete curve; high efficacy,-6.2,1.4641,0.992,-88.746,-6.6709,-1.1,0 0 0 0 0 0,-89.95,,,-9.457,,,,-6.069,,-42.31,,-75.76,,-87.31,,-89.95
5369,4238245,3233356,"NCGC",,Unspecified,,,"",2009/07/08,2,42,12.5893,Partial curve; high efficacy,-4.9,0.9,0.9934,-103.994,3.9632,-2.1,0 0 0 0 0 0,-82.85,,,,,7.886,,-0.9982,,-3.195,,-15.63,,-45.87,,-82.85
5370,4238244,3233355,"NCGC",,Unspecified,,,"",2009/07/08,2,88,0.794328,Complete curve; high efficacy,-6.1,1.3723,0.9967,-108.005,-1.8653,-1.1,0 0 0 0 0 0,-111,,,-4.747,,,,-3.788,,-36,,-85.62,,-103.2,,-111
5371,4238243,3233354,"NCGC",,Unspecified,,,"",2009/07/08,2,43,7.94328,Partial curve; high efficacy,-5.1,1.331,0.9967,-130.109,3.0871,-2.1,0 0 0 0 0 0 0,-118.2,,,3.137,,5.282,,4.487,,-3.629,,-18.25,,-83.61,,-118.2
5372,4238241,3233352,"NCGC",,Unspecified,,,"",2009/07/08,2,84,3.16228,Complete curve; high efficacy,-5.5,1,0.9984,-94.0907,-0.0507,-1.1,0 0 0 0 0 0,-88.43,,,2.077,,,,-4.967,,-11.44,,-40.07,,-74.42,,-88.43
5373,4238240,3233351,"NCGC",,Unspecified,,,"",2009/07/08,2,41,12.5893,Partial curve; partial efficacy,-4.9,1.4781,0.9995,-70.3603,-8.4795,-2.2,0 0 0 0 0 0,-64.14,,,,,-8.936,,-8.077,,-8.063,,-13.16,,-37.18,,-64.14
5374,4238239,3233350,"NCGC",,Unspecified,,,"",2009/07/08,2,90,0.398107,Complete curve; high efficacy,-6.4,1,0.9994,-109.614,-6.6352,-1.1,0 0 0 0 0 0 0,-109.1,,,-7.643,,-11,,-24.24,,-63.51,,-93.71,,-105.3,,-109.1
5375,4238237,3233348,"NCGC",,Unspecified,,,"",2009/07/08,2,88,1,Complete curve; high efficacy,-6,1.2475,0.9993,-118.182,-4.2064,-1.1,0 0 0 0 0 0,-117.2,,,-4.909,,,,-8.241,,-36.41,,-90.37,,-111.8,,-117.2
5376,4238232,3233343,"NCGC",,Unspecified,,,"",2009/07/08,2,41,15.8489,Partial curve; partial efficacy,-4.8,1.8851,0.9889,-77.4204,-4.944,-2.2,0 0 0 0 0 0,-72.14,,,,,-6.264,,-0.6636,,-7.765,,-9.425,,-28.14,,-72.14
5377,4238231,3233342,"NCGC",,Unspecified,,,"",2009/07/08,2,41,12.5893,Partial curve; partial efficacy,-4.9,1,0.994,-87.9604,-6.9912,-2.2,0 0 0 0 0 0 0,-73.7,,,-3.292,,-9.668,,-9.136,,-9.508,,-18.99,,-44.71,,-73.7
5378,4238230,3233341,"NCGC",,Unspecified,,,"",2009/07/08,2,89,0.316228,Complete curve; high efficacy,-6.5,0.5,0.9914,-94.9245,22.4635,-1.1,0 0 0 0 0 0 0,-85.74,,,13.53,,-6.296,,-15.63,,-38.27,,-66.54,,-79.39,,-85.74
5379,4238223,3233334,"NCGC",,Unspecified,,,"",2009/07/08,2,87,1.25893,Complete curve; high efficacy,-5.9,0.6,0.9954,-106.256,6.052,-1.1,0 0 0 0 0 0 0,-93.92,,,5.041,,-5.738,,-10.82,,-35.38,,-58.04,,-85.42,,-93.92
5380,4238222,3233333,"NCGC",,Unspecified,,,"",2009/07/08,2,44,3.98107,Partial curve; high efficacy,-5.4,0.7,0.993,-93.1435,0.171,-2.1,0 0 0 0 0 0,-82.34,,,,,0.9505,,-10.6,,-15.13,,-37.01,,-61.61,,-82.34
5381,4238220,3233331,"NCGC",,Unspecified,,,"",2009/07/08,2,88,1,Complete curve; high efficacy,-6,1,0.9979,-115.84,-4.134,-1.1,0 0 0 0 0 0 0,-113.5,,,-6.913,,-3.445,,-12.18,,-42.82,,-81.44,,-107.1,,-113.5
5382,4238213,3233324,"NCGC",,Unspecified,,,"",2009/07/08,2,41,12.5893,Partial curve; partial efficacy,-4.9,1,0.9945,-92.712,1.5608,-2.2,0 0 0 0 0 0,-77.26,,,2.132,,,,1.552,,0.583,,-16.94,,-41.45,,-77.26
5383,4238209,3233320,"NCGC",,Unspecified,,,"",2009/07/08,2,42,12.5893,Partial curve; high efficacy,-4.9,0.7,0.9826,-108.816,7.32,-2.1,0 0 0 0 0 0 0,-82.88,,,5.819,,10.72,,2.076,,-8.539,,-17.76,,-42.34,,-82.88
5384,4238207,3233318,"NCGC",,Unspecified,,,"",2009/07/08,2,87,0.630957,Complete curve; high efficacy,-6.2,1.3443,0.9982,-83.438,-13.658,-1.1,0 0 0 0 0 0,-81.37,,,-14.4,,,,-17.14,,-42.42,,-72.86,,-83.18,,-81.37
5385,4238206,3233317,"NCGC",,Unspecified,,,"",2009/07/08,2,89,0.398107,Complete curve; high efficacy,-6.4,0.9,0.9998,-100.392,-1.6909,-1.1,0 0 0 0 0 0,-99.41,,,-3.409,,,,-22.74,,-53.17,,-83.03,,-96.63,,-99.41
5386,4238205,3233316,"NCGC",,Unspecified,,,"",2009/07/08,2,41,15.8489,Partial curve; partial efficacy,-4.8,1.1,0.9682,-78.78,-3.0268,-2.2,0 0 0 0 0 0 0,-65.65,,,4.618,,-5.629,,-2.137,,-10.96,,-10.48,,-33.18,,-65.65
5387,4238203,3233314,"NCGC",,Unspecified,,,"",2009/07/08,2,88,1,Complete curve; high efficacy,-6,0.8,0.9982,-108.712,3.7435,-1.1,0 0 0 0 0 0 0,-105.3,,,1.657,,0.1561,,-9.881,,-35.31,,-73.44,,-91.61,,-105.3
5388,4238199,3233310,"NCGC",,Unspecified,,,"",2009/07/08,2,43,10,Partial curve; high efficacy,-5,0.7,0.9973,-122.23,-2.9642,-2.1,0 0 0 0 0 0,-94.93,,,-1.792,,,,-8.688,,-14.21,,-37.29,,-63.77,,-94.93
5389,4238196,3233307,"NCGC",,Unspecified,,,"",2009/07/08,2,86,1.99526,Complete curve; high efficacy,-5.7,0.7,0.9971,-101.299,4.063,-1.1,0 1 0 0 0 0 0,-92.15,,,2.22,,-48.65,,-3.887,,-27.02,,-50.11,,-76.99,,-92.15
5390,4238195,3233306,"NCGC",,Unspecified,,,"",2009/07/08,2,89,0.794328,Complete curve; high efficacy,-6.1,0.9,0.9988,-123.482,-2.6428,-1.1,0 0 0 0 0 0 0,-120.5,,,-5.818,,-3.18,,-18.42,,-49.24,,-89.79,,-113.2,,-120.5
5391,4238191,3233302,"NCGC",,Unspecified,,,"",2009/07/08,2,42,10,Partial curve; partial efficacy,-5,0.8,0.9825,-93.7938,-2.5724,-2.2,0 0 0 0 0 0 0,-76.41,,,-1.243,,-9.346,,-0.3922,,-6.526,,-27.76,,-48.76,,-76.41
5392,4238188,3233299,"NCGC",,Unspecified,,,"",2009/07/08,2,42,12.5893,Partial curve; high efficacy,-4.9,0.9,0.9923,-102.022,-3.1502,-2.1,0 0 0 0 0 0,-83.32,,,-2.562,,,,-5.988,,-5.145,,-24.13,,-46.67,,-83.32
5393,4238184,3233295,"NCGC",,Unspecified,,,"",2009/07/08,2,86,1.99526,Complete curve; high efficacy,-5.7,1,0.9981,-114.432,-0.9178,-1.1,0 0 0 0 0 0,-108.3,,,-1.211,,,,-8.007,,-19.54,,-61.03,,-95.59,,-108.3
5394,4238183,3233294,"NCGC",,Unspecified,,,"",2009/07/08,2,88,0.630957,Complete curve; high efficacy,-6.2,1,0.9962,-97.108,-3.0114,-1.1,0 0 0 0 0 0 0,-96.34,,,-0.7976,,-9.846,,-12.23,,-44.69,,-75.88,,-91.81,,-96.34
5395,4238180,3233291,"NCGC",,Unspecified,,,"",2009/07/08,2,90,0.398107,Complete curve; high efficacy,-6.4,1.2876,0.9986,-113.999,4.7332,-1.1,0 0 0 0 0 0,-116.2,,,2.13,,,,-9.875,,-57.73,,-101.4,,-111.8,,-116.2
5396,4238179,3233290,"NCGC",,Unspecified,,,"",2009/07/08,2,42,12.5893,Partial curve; high efficacy,-4.9,0.8,0.9937,-130.859,2.6365,-2.1,0 0 0 0 0 0 0,-100.7,,,-0.7542,,4.76,,-2.282,,-1.544,,-27.85,,-59.86,,-100.7
5397,4238176,3233287,"NCGC",,Unspecified,,,"",2009/07/08,2,44,5.01187,Partial curve; high efficacy,-5.3,0.9,0.9935,-122.463,7.2342,-2.1,0 0 0 0 0 0 0,-112.1,,,0.8056,,6.787,,8.47,,-4.093,,-38.35,,-77.72,,-112.1
5398,4238175,3233286,"NCGC",,Unspecified,,,"",2009/07/08,2,90,0.398107,Complete curve; high efficacy,-6.4,0.9,0.9997,-106.41,2.6724,-1.1,0 0 0 0 0 0,-105.6,,,1.297,,,,-20.82,,-54.21,,-86.69,,-101.5,,-105.6
5399,4238173,3233284,"NCGC",,Unspecified,,,"",2009/07/08,2,88,0.794328,Complete curve; high efficacy,-6.1,1.1,0.9973,-109.511,-5.0777,-1.1,0 0 0 0 0 0 0,-110.1,,,-7.566,,-2.437,,-15.37,,-41.63,,-85.52,,-101.6,,-110.1
5400,4238172,3233283,"NCGC",,Unspecified,,,"",2009/07/08,2,41,15.8489,Partial curve; partial efficacy,-4.8,1,0.972,-99.067,1.457,-2.2,0 0 0 0 0 0 0,-78.77,,,0.2144,,12.09,,-5.014,,-3.104,,-13.36,,-39.63,,-78.77
5401,4238170,3233281,"NCGC",,Unspecified,,,"",2009/07/08,2,63,3.16228,Complete curve; partial efficacy,-5.5,1.3437,0.9955,-74.4342,7.4891,-1.2,0 0 0 0 0 0,-74.13,,,5.941,,,,5.573,,6.088,,-26.49,,-60.52,,-74.13
5402,4238166,3233277,"NCGC",,Unspecified,,,"",2009/07/08,2,41,15.8489,Partial curve; partial efficacy,-4.8,1.2221,0.9826,-81.096,1.2106,-2.2,0 0 0 0 0 0,-67.58,,,,,8.208,,-1.954,,-2.867,,-6.405,,-31.21,,-67.58
5403,4238165,3233276,"NCGC",,Unspecified,,,"",2009/07/08,2,87,1.25893,Complete curve; high efficacy,-5.9,1.6259,0.9991,-111.08,5.9785,-1.1,0 0 0 0 0 0 0,-111,,,4.953,,8.569,,3.79,,-12.64,,-80.8,,-106,,-111
5404,4238164,3233275,"NCGC",,Unspecified,,,"",2009/07/08,2,87,1.25893,Complete curve; high efficacy,-5.9,0.7,0.9988,-102.023,2.9067,-1.1,0 0 0 0 0 0,-94.68,,,1.253,,,,-12.69,,-30.47,,-58.95,,-85.57,,-94.68
5405,4238161,3233272,"NCGC",,Unspecified,,,"",2009/07/08,2,86,1.25893,Complete curve; high efficacy,-5.9,1.2475,0.9971,-87.1498,7.2949,-1.1,0 0 0 0 0 0,-86.3,,,5.635,,,,7.802,,-16.08,,-56.56,,-80.61,,-86.3
5406,4238160,3233271,"NCGC",,Unspecified,,,"",2009/07/08,2,87,1,Complete curve; high efficacy,-6,1,0.9979,-105.191,-6.0379,-1.1,0 0 0 0 0 0 0,-103.1,,,-2.945,,-10.53,,-15.77,,-36.85,,-75.86,,-97.54,,-103.1
5407,4238156,3233267,"NCGC",,Unspecified,,,"",2009/07/08,2,41,15.8489,Partial curve; partial efficacy,-4.8,1.3443,0.992,-87.1891,-3.6859,-2.2,0 0 0 0 0 0,-75.86,,,0.9989,,,,-3.825,,-7.113,,-11.21,,-36.05,,-75.86
5408,4238150,3233261,"NCGC",,Unspecified,,,"",2009/07/08,2,89,1,Complete curve; high efficacy,-6,0.7,0.9951,-122.024,5.8217,-1.1,0 0 0 0 0 0 0,-114.3,,,2.134,,1.772,,-19.05,,-36.3,,-79.61,,-101.8,,-114.3
5409,4238148,3233259,"NCGC",,Unspecified,,,"",2009/07/08,2,41,15.8489,Partial curve; partial efficacy,-4.8,1.2475,0.994,-89.5162,-5.3073,-2.2,0 0 0 0 0 0,-77.74,,,-6.851,,,,-2.303,,-4.668,,-14.46,,-38.52,,-77.74
5410,4238147,3233258,"NCGC",,Unspecified,,,"",2009/07/08,2,40,25.1189,Partial curve; partial efficacy,-4.6,1.4163,0.9433,-103.646,-0.75,-2.2,0 0 0 0 0 0 0,-79.08,,,-0.0616,,13.42,,-9.198,,-6.195,,-7.077,,-25.69,,-79.08
5411,4238146,3233257,"NCGC",,Unspecified,,,"",2009/07/08,2,88,0.630957,Complete curve; high efficacy,-6.2,1,0.9935,-105.137,0,-1.1,0 0 0 0 0 0 0,-105.4,,,1.314,,-9.331,,-8.162,,-46.23,,-80.43,,-99.37,,-105.4
5412,4238145,3233256,"NCGC",,Unspecified,,,"",2009/07/08,2,84,3.16228,Complete curve; high efficacy,-5.5,1.2221,0.9852,-98.1534,-1.0046,-1.1,0 0 0 0 0 0,-97.7,,,-8.103,,,,2.756,,-5.57,,-44.49,,-77.49,,-97.7
5413,4238143,3233254,"NCGC",,Unspecified,,,"",2009/07/08,2,90,0.316228,Complete curve; high efficacy,-6.5,1.2475,0.9988,-101.429,-5.3997,-1.1,0 0 0 0 0 0 0,-103.3,,,-6.427,,-8.682,,-20.23,,-64.87,,-91.85,,-99.54,,-103.3
5414,4238141,3233252,"NCGC",,Unspecified,,,"",2009/07/08,2,89,0.794328,Complete curve; high efficacy,-6.1,1.4781,0.9896,-118.082,3.2247,-1.1,0 0 0 0 0 0,-119.9,,,9.089,,,,-11.18,,-28.09,,-98.11,,-114.8,,-119.9
5415,4238140,3233251,"NCGC",,Unspecified,,,"",2009/07/08,2,43,7.94328,Partial curve; high efficacy,-5.1,1,0.9929,-114.492,-0.5068,-2.1,0 0 0 0 0 0,-100.9,,,-4.826,,,,0.4541,,-1.53,,-29.2,,-66.88,,-100.9
5416,4238138,3233249,"NCGC",,Unspecified,,,"",2009/07/08,2,42,12.5893,Partial curve; high efficacy,-4.9,1,0.9987,-105.312,-0.796,-2.1,0 0 0 0 0 0,-87.76,,,0.2002,,,,-1.684,,-6.122,,-16.35,,-49.11,,-87.76
5417,4238137,3233248,"NCGC",,Unspecified,,,"",2009/07/08,2,88,1,Complete curve; high efficacy,-6,1,0.9949,-118.676,2.4121,-1.1,0 0 0 0 0 0 0,-119.5,,,-3.149,,1.103,,-2.332,,-37.24,,-82.16,,-105,,-119.5
5418,4238136,3233247,"NCGC",,Unspecified,,,"",2009/07/08,2,91,0.158489,Complete curve; high efficacy,-6.8,1.1,0.9992,-99.3658,6.7841,-1.1,0 0 0 0 0 0 0,-100.2,,,4.171,,-3.5,,-28.22,,-74.06,,-93.8,,-98.93,,-100.2
5419,4238135,3233246,"NCGC",,Unspecified,,,"",2009/07/08,2,41,15.8489,Partial curve; partial efficacy,-4.8,1,0.9787,-73.152,-0.3897,-2.2,0 0 0 0 0 0,-60.96,,,-2.431,,,,2.937,,-0.3145,,-14.16,,-28.37,,-60.96
5420,4238134,3233245,"NCGC",,Unspecified,,,"",2009/07/08,2,86,1.99526,Complete curve; high efficacy,-5.7,0.9,0.9866,-107.699,11.8199,-1.1,0 0 0 0 0 0 0,-99.13,,,2.829,,12.61,,13.44,,-16.91,,-52.06,,-85.89,,-99.13
5421,4238130,3233241,"NCGC",,Unspecified,,,"",2009/07/08,2,88,0.501187,Complete curve; high efficacy,-6.3,0.7,0.9994,-91.572,6.7773,-1.1,0 0 0 0 0 0 0,-88.81,,,3.417,,-1.139,,-17.82,,-39.92,,-66.22,,-81.11,,-88.81
5422,4238128,3233239,"NCGC",,Unspecified,,,"",2009/07/08,2,87,0.501187,Complete curve; high efficacy,-6.3,1.031,0.9962,-88.3492,-1.5586,-1.1,0 0 0 0 0 0,-89.28,,,-2.846,,,,-12.12,,-46,,-73.28,,-82.14,,-89.28
5423,4238127,3233238,"NCGC",,Unspecified,,,"",2009/07/08,2,41,15.8489,Partial curve; high efficacy,-4.8,1.4787,0.9011,-91.0272,-8.7627,-2.1,0 0 0 0 0 0,-80.43,,,,,-24.04,,-17.65,,-0.6543,,-14.79,,-39.66,,-80.43
5424,4238126,3233237,"NCGC",,Unspecified,,,"",2009/07/08,2,93,0.199526,Complete curve; high efficacy,-6.7,1.21,0.9989,-118.789,-3.9936,-1.1,0 0 0 0 0 0,-118.7,,,-3.328,,,,-37.77,,-90.18,,-113.2,,-116.3,,-118.7
5425,4238123,3233234,"NCGC",,Unspecified,,,"",2009/07/08,2,87,1.25893,Complete curve; high efficacy,-5.9,0.8,0.999,-108.973,3.1655,-1.1,0 0 0 0 0 0 0,-104,,,0.8393,,1.517,,-7.904,,-33.52,,-66.06,,-92.35,,-104
5426,4238121,3233232,"NCGC",,Unspecified,,,"",2009/07/08,2,42,12.5893,Partial curve; high efficacy,-4.9,0.6,0.9876,-110.455,-2.0148,-2.1,0 0 0 0 0 0 0,-84.95,,,0.1983,,-2.131,,-11.04,,-16.83,,-30.65,,-51.73,,-84.95
5427,4238120,3233231,"NCGC",,Unspecified,,,"",2009/07/08,2,96,0.0251189,Complete curve; high efficacy,-7.6,0.9,0.9997,-103.595,5.66,-1.1,0 0 0 0 0 0,-103.8,,,-10.7,,,,-78.55,,-95.88,,-101.2,,-102.3,,-103.8
