PJDFLNIOAUIZSL-UHFFFAOYSA-N	vigabatrin
CWVRJTMFETXNAD-JUHZACGLSA-M	chlorogenic_acid
XFDGHOMWSOWDHT-AXJAOASLSA-N	levodopa
QWAXKHKRTORLEM-AZFKVOMOSA-N	saquinavir
KMPWYEUPVWOPIM-LSOMNZGLSA-N	cinchonine
OVBPIULPVIDEAO-LBPRGKRZSA-N	folic_acid
KLOHDWPABZXLGI-YWUHCJSESA-M	ampicillin
FAOZLTXFLGPHNG-UHFFFAOYSA-N	fluorometholone
QFJCIRLUMZQUOT-BBFNLMKISA-N	sirolimus
AGRCPNMCOXLKFO-UHFFFAOYSA-N	streptozocin
WHTVZRBIWZFKQO-CQSZACIVSA-N	chloroquine
HIFJCPQKFCZDDL-YPNLERECSA-N	iloprost
ZQTUNIWBUQUKAM-UHFFFAOYSA-N	carcinine
RJKFOVLPORLFTN-XHCJJCCMSA-N	progesterone
DNTDOBSIBZKFCP-YDALLXLXSA-N	levobunolol
QUQPHWDTPGMPEX-PZKWUUPXSA-N	hesperidin
YLJREFDVOIBQDA-UHFFFAOYSA-N	tacrine
SNPPWIUOZRMYNY-UHFFFAOYSA-N	bupropion
CJDRUOGAGYHKKD-ZPRZLSKBSA-N	ajmaline
DNXHEGUUPJUMQT-OVWQWFNUSA-N	estrone
GUXHBMASAHGULD-KXPGYZOPSA-N	demeclocycline
DUHUCHOQIDJXAT-ZBOQVXOYSA-N	alfaxalone
BZKPWHYZMXOIDC-UHFFFAOYSA-N	acetazolamide
JZRWCGZRTZMZEH-UHFFFAOYSA-N	thiamine
WHTVZRBIWZFKQO-UHFFFAOYSA-N	chloroquine
BOEGTKLJZSQCCD-HUFXEGEASA-N	cefadroxil
AZAZKLKDEOMJBJ-OLOAVZRQSA-N	napelline
GMVPRGQOIOIIMI-UIODNQDVSA-N	alprostadil
PIMZUZSSNYHVCU-JTGKZNMXSA-N	picrotoxinin
QTGIAADRBBLJGA-UHFFFAOYSA-N	articaine
WZPBZJONDBGPKJ-VEHQQRBSSA-N	aztreonam
YYMVPVZYUYQSJE-UHFFFAOYSA-N	denatonium_benzoate
IEDVJHCEMCRBQM-UHFFFAOYSA-N	trimethoprim
FEHBCHOJGXAHKS-FGBPETOVSA-N	estradiol
ZUXABONWMNSFBN-UHFFFAOYSA-N	clozapine
CPYGBGOXCJJJGC-GKLGUMFISA-L	alcuronium_chloride
FAPWYRCQGJNNSJ-UBKPKTQASA-L	calcium_pantothenate
UIFFUZWRFRDZJC-UHFFFAOYSA-N	antimycin_A
AFJCNBBHEVLGCZ-UHFFFAOYSA-N	pinacidil
SLRCCWJSBJZJBV-UHFFFAOYSA-N	sparteine
LREQLEBVOXIEOM-UHFFFAOYSA-N	heptaminol
POZRVZJJTULAOH-AUHDTZKSSA-N	danazol
RUDATBOHQWOJDD-MIEDGDJASA-N	ursodeoxycholic_acid
TYBARJRCFHUHSN-BRIWSOLKSA-N	ouabain
MXYUKLILVYORSK-HBMCJLEFSA-N	lobeline
NFTOEHBFQROATQ-UHFFFAOYSA-N	oxolinic_acid
VAOSOCRJSSWBEQ-UHFFFAOYSA-N	quipazine
MECHNRXZTMCUDQ-DJGSNFFDSA-N	ergocalciferol
WZTZVUUYKIOIRV-LMZHSBCYSA-N	prednisone
SLXKOJJOQWFEFD-UHFFFAOYSA-N	aminocaproic_acid
PXZOJGOXRLLQMZ-UHFFFAOYSA-O	dequalinium_chloride
JFPVXVDWJQMJEE-NCEVBZPASA-N	cefuroxime
KWVISVAMQJWJSZ-CHYQBTONSA-N	solasodine
OGAKLTJNUQRZJU-UHFFFAOYSA-N	difenidol
JGDBMKCWNRCIFX-ILIMUZOESA-N	nadide
GIYXAJPCNFJEHY-UHFFFAOYSA-N	fluoxetine
FAKRSMQSSFJEIM-NKWVEPMBSA-N	captopril
JJCFRYNCJDLXIK-UHFFFAOYSA-N	cyproheptadine
ODJLBQGVINUMMR-UHFFFAOYSA-N	strophanthidin
UQGVUYNHDKMLSE-UHFFFAOYSA-N	genistein
CJCSPKMFHVPWAR-UHFFFAOYSA-N	methyldopa
JZFPYUNJRRFVQU-UHFFFAOYSA-N	niflumic_acid
OOYGSFOGFJDDHP-UHFFFAOYSA-N	kanamycin
HVFLCNVBZFFHBT-FSJBWODESA-N	cefepime
ZVAQJDGJVTVMMO-UHFFFAOYSA-N	diflunisal
UKSKEBCWSOURRB-RSZVLHGESA-N	digitoxigenin
NBFNMSULHIODTC-CYJZLJNKSA-N	cefadroxil
PVHUJELLJLJGLN-INIZCTEOSA-N	nitrendipine
SSOXZAQUVINQSA-BTJKTKAUSA-N	pheniramine
ZGGHKIMDNBDHJB-RPQBTBOMSA-M	fluvastatin
GTVRKVMDYKLAEK-LZBJDEMLSA-N	fusidic_acid
GZENKSODFLBBHQ-UHFFFAOYSA-N	medrysone
QFJCIRLUMZQUOT-NRWISTNTSA-N	sirolimus
LTNZEXKYNRNOGT-UHFFFAOYSA-P	dequalinium_chloride
FVWJYYTZTCVBKE-MHYAHYFVSA-N	betulin
DCSUBABJRXZOMT-UNMCSNQZSA-N	cisapride
QGXBDMJGAMFCBF-QRIARFFBSA-N	epiandrosterone
PBCZLFBEBARBBI-UHFFFAOYSA-N	sulfabenzamide
SGTNSNPWRIOYBX-MFAJGMPGSA-N	dexverapamil
XGVJWXAYKUHDOO-KDMZPGMDSA-N	lycorine
PJBQWWHYTVYMLO-LZUUPNLKSA-N	ascorbic_acid
KTEXNACQROZXEV-PVLRGYAZSA-N	parthenolide
CJDRUOGAGYHKKD-ZORDPDEISA-N	ajmaline
JTWOMNBEOCYFNV-UHFFFAOYSA-N	azlocillin
WOIIIUDZSOLAIW-UHFFFAOYSA-N	azapropazone
GZENKSODFLBBHQ-IENIWFQZSA-N	medrysone
QFJCIRLUMZQUOT-HPLJOQBZSA-N	sirolimus
XSYCDVWYEVUDKQ-CIAFKFPVSA-N	calycanthine
ADQCOQJMTUAWAR-XDEZYTCSSA-N	bacitracin
PZBPKYOVPCNPJY-AWEZNQCLSA-N	enilconazole
KLEAIHJJLUAXIQ-JDRGBKBRSA-N	irinotecan
CJDRUOGAGYHKKD-CEQOAYPBSA-N	ajmaline
CJGYSWNGNKCJSB-UHFFFAOYSA-N	bucladesine
WLOHNSSYAXHWNR-FFJAEREISA-N	dirithromycin
AUVVAXYIELKVAI-YMLRZMTOSA-N	emetine
RPABDKTXMKOGKI-UHFFFAOYSA-N	colistin
DTZMSDADRKLCQE-RFMXWLSYSA-N	metrizamide
OTVAEFIXJLOWRX-NXEZZACHSA-N	thiamphenicol
VJJPUSNTGOMMGY-NBJJDLTASA-N	etoposide
PGHMRUGBZOYCAA-FMIVYTFSSA-N	ionomycin
YDTFRJLNMPSCFM-UHFFFAOYSA-M	levothyroxine_sodium
HMYJLVDKPJHJCF-QMMMGPOBSA-N	salsolidin
NPPBLUASYYNAIG-ZIGBGYJWSA-L	calcium_folinate
FNQQBFNIYODEMB-UHFFFAOYSA-N	meticrane
NYMNZXSYNWAAFR-PCQLEKPESA-N	ajmaline
DUHUCHOQIDJXAT-NWIHUDFTSA-N	alfaxalone
BAQCROVBDNBEEB-UHFFFAOYSA-N	metrizamide
IUCNQFHEWLYECJ-NZWIRVDUSA-L	atractyloside
GNUXVOXXWGNPIV-IBGZPJMESA-N	famprofazone
GUHPRPJDBZHYCJ-VIFPVBQESA-N	tiaprofenic_acid
IYOZTVGMEWJPKR-VOMCLLRMSA-N	Y-27632
JXLYSJRDGCGARV-JQQWJEIDSA-N	vinblastine
AHLBNYSZXLDEJQ-UHFFFAOYSA-N	orlistat
WKRWUYKLUMMAKG-UHFFFAOYSA-L	ionomycin
VWENUKHWZBZSLW-UHFFFAOYSA-N	eucatropine
JDZOTSLZMQDFLG-BTJKTKAUSA-N	perhexiline
KMPWYEUPVWOPIM-FTUNRGFVSA-N	cinchonine
JJCZGVLYNIVKKD-UHFFFAOYSA-N	tropicamide
MYEJFUXQJGHEQK-MEHDDULUSA-N	proscillaridin
AAALVYBICLMAMA-UHFFFAOYSA-N	4,5-dianilinophthalimide
BKQFRNYHFIQEKN-UHFFFAOYSA-N	erastin
PBBGSZCBWVPOOL-UHFFFAOYSA-N	hexestrol
WXFIGDLSSYIKKV-HZGVNTEJSA-N	metaraminol
AHOUBRCZNHFOSL-YOEHRIQHSA-N	paroxetine
RTIXKCRFFJGDFG-UHFFFAOYSA-M	chrysin
JUVIOZPCNVVQFO-DQLDELGASA-N	rotenone
GZUITABIAKMVPG-GHUTVULXSA-N	raloxifene
FAKRSMQSSFJEIM-UHFFFAOYSA-N	captopril
BSBXSNLPTFPMHS-UHFFFAOYSA-O	nadide
ZPAKPRAICRBAOD-UHFFFAOYSA-N	fenbufen
HIFJCPQKFCZDDL-ACWOEMLNSA-N	iloprost
ZKRKHXXSBDSIKQ-UHFFFAOYSA-N	alverine
XQFRJNBWHJMXHO-IJUNGFPFSA-N	idoxuridine
GQQKIIXMBHWQMU-DHRDCHLVSA-N	camptothecin
NWXMGUDVXFXRIG-KLDQZYHPSA-N	tetracycline
AYUNIORJHRXIBJ-JDHGPBJTSA-N	tanespimycin
BOVGTQGAOIONJV-CHWSQXEVSA-N	gliclazide
RZPAKFUAFGMUPI-MRJOUTSESA-N	oleandomycin
NHUHCSRWZMLRLA-UHFFFAOYSA-N	sulfafurazole
CQUCHTRQSNYVGJ-YBVJNLSVSA-N	withaferin_A
UCSJYZPVAKXKNQ-PMUJNECLSA-N	streptomycin
ALWKGYPQUAPLQC-UHFFFAOYSA-N	neostigmine_bromide
QWCJHSGMANYXCW-UHFFFAOYSA-N	sulfaphenazole
JRYUAVAYESKHSZ-NHUDVBTKSA-N	fusidic_acid
OZWKMVRBQXNZKK-LLVKDONJSA-N	ketorolac
PXGPLTODNUVGFL-MLZNBCJCSA-N	dinoprost
CABKTHJNHVBKCC-ZSFNYQMMSA-N	verteporfin
TYBARJRCFHUHSN-UHFFFAOYSA-N	ouabain
FJLGEFLZQAZZCD-MCBHFWOFSA-N	fluvastatin
DRLFMBDRBRZALE-UHFFFAOYSA-N	melatonin
POZRVZJJTULAOH-FECPGMPOSA-N	danazol
DYWNLSQWJMTVGJ-UHFFFAOYSA-N	phenylpropanolamine
OHXPGWPVLFPUSM-MJJVKYPHSA-N	dehydrocholic_acid
SZRPDCCEHVWOJX-UHFFFAOYSA-N	pirinixic_acid
WCMIIGXFCMNQDS-IDYPWDAWSA-M	piperacillin
KDLRVYVGXIQJDK-KDXUHNGTSA-N	clindamycin
SYTBZMRGLBWNTM-JTQLQIEISA-N	flurbiprofen
DTOUUUZOYKYHEP-WCRBZPEASA-N	hexetidine
JOHZPMXAZQZXHR-UHFFFAOYSA-N	pipemidic_acid
XZNUGFQTQHRASN-XZEBHBPDSA-N	apramycin
YBJHBAHKTGYVGT-UHFFFAOYSA-N	biotin
NNNQSNQQZLFPPQ-HHIBBDFHSA-N	chloramphenicol
IRYJRGCIQBGHIV-UHFFFAOYSA-N	trimethadione
QUQPHWDTPGMPEX-SGHBVPQBSA-N	hesperidin
KDLRVYVGXIQJDK-ZLQVMIERSA-N	clindamycin
PSFDQSOCUJVVGF-UHFFFAOYSA-N	harman
KVUAALJSMIVURS-QNTKWALQSA-L	calcium_folinate
WIELVDXKOYPANK-UHFFFAOYSA-N	drofenine
JYGXADMDTFJGBT-QOWBRBCBSA-N	hydrocortisone
OWGJQNXIWMMDTH-COPRSSIGSA-N	lobelanidine
CJDRUOGAGYHKKD-NBNXHARLSA-N	ajmaline
CYHOMWAPJJPNMW-DHBOJHSNSA-N	tropine
XQISIMKMEXGQFY-GVAGPLGRSA-N	paclitaxel
SHAYBENGXDALFF-UHFFFAOYSA-N	nortriptyline
SHIBSTMRCDJXLN-RUURIJDLSA-N	digoxigenin
AQCHWTWZEMGIFD-JTQLQIEISA-N	metolazone
AZAZKLKDEOMJBJ-DJRCBVEXSA-N	napelline
FAKRSMQSSFJEIM-MLWJPKLSSA-N	captopril
MWPLZPAHTHIKQB-TYQBGLJKSA-N	digoxigenin
LFVVNPBBFUSSHL-UHFFFAOYSA-N	alexidine
FBSMERQALIEGJT-UHFFFAOYSA-N	chlorpromazine
MECHNRXZTMCUDQ-VLOQVYPSSA-N	ergocalciferol
ONWXNHPOAGOMTG-UHFFFAOYSA-N	suxibuzone
FVWJYYTZTCVBKE-RNUHFJQPSA-N	betulin
KTEXNACQROZXEV-ASQAGLHZSA-N	parthenolide
KDLRVYVGXIQJDK-PDTQCOFNSA-N	clindamycin
LMFKRLGHEKVMNT-UYHMYPTGSA-N	heliotrine
KPYSYYIEGFHWSV-MRVPVSSYSA-N	baclofen
MDKGKXOCJGEUJW-VIFPVBQESA-N	suprofen
BVPWJMCABCPUQY-UHFFFAOYSA-N	clebopride
AIXAANGOTKPUOY-UHFFFAOYSA-N	carbachol
HYTGGNIMZXFORS-UHFFFAOYSA-N	protoveratrine_A
MLKXDPUZXIRXEP-MFOYZWKCSA-N	sulindac
FQISKWAFAHGMGT-SGJOWKDISA-M	methylprednisolone
CFCMMYICHMLDCC-UHFFFAOYSA-N	streptomycin
KPSRODZRAIWAKH-CDYZYAPPSA-N	ciprofibrate
WQRHEUJLQBIGEO-UHFFFAOYSA-M	thiamine
OEXHQOGQTVQTAT-IPHBXJNRSA-N	ipratropium_bromide
NFLLKCVHYJRNRH-UHFFFAOYSA-N	dimenhydrinate
RXWNCPJZOCPEPQ-ZRKVXJNMSA-N	puromycin
RJKFOVLPORLFTN-BJUDXGSMSA-N	progesterone
IVVNZDGDKPTYHK-JTQLQIEISA-N	pinacidil
JBDGDEWWOUBZPM-UHFFFAOYSA-N	ambroxol
JRYUAVAYESKHSZ-PGQVRJDPSA-N	fusidic_acid
BUGYDGFZZOZRHP-GHNGPNRHSA-N	memantine
WKWOJBUWWZTUQV-PJPHBNEVSA-N	homatropine
ZKLPARSLTMPFCP-OAQYLSRUSA-N	cetirizine
ZOCUOMKMBMEYQV-GSLJADNHSA-N	isoflupredone
BDVFVCGFMNCYPV-UHFFFAOYSA-N	H-7
DFPMSGMNTNDNHN-CSIAVLANSA-N	naringin
XJHDMGJURBVLLE-FMBSFYNOSA-N	santonin
GYIUBPDECOMZDC-WLHGVMLRSA-N	methapyrilene
RUDATBOHQWOJDD-RXARHJMOSA-N	ursodeoxycholic_acid
YWJXCIXBAKGUKZ-ACTMFFEGSA-N	bergenin
RJGPAHWLKNLZLT-UHFFFAOYSA-N	sulfamethoxazole
YFAGHNZHGGCZAX-JJRVBVJISA-N	dicloxacillin
FZYOVNIOYYPUPY-NQJMBSSMSA-N	rifampicin
YFTWHEBLORWGNI-UHFFFAOYSA-N	6-benzylaminopurine
VPCZPZMZROSBOP-UHFFFAOYSA-N	colchicine
RXPRRQLKFXBCSJ-NRSPTQNISA-N	vincamine
UIFFUZWRFRDZJC-KSVNMYRZSA-N	antimycin_A
ANIWFDFELBSPJN-RIWFDJIXSA-L	calcium_folinate
RJNRORZRFGUAKL-ADMBVFOFSA-N	amiprilose
WGQKYBSKWIADBV-UHFFFAOYSA-N	benzydamine
RXWNCPJZOCPEPQ-FNQTVZJVSA-N	puromycin
NKANXQFJJICGDU-CMRZAJPCSA-N	tamoxifen
UREBDLICKHMUKA-CXSFZGCWSA-N	dexamethasone
FYQXODZRNSCOTR-BGQFEECHSA-N	atractyloside
NPUKDXXFDDZOKR-LLVKDONJSA-N	etomidate
QUQPHWDTPGMPEX-PGCFRYJOSA-N	hesperidin
QJJXYPPXXYFBGM-OVFAVTNISA-N	tacrolimus
LOUPRKONTZGTKE-RYMBOPBQSA-N	quinidine
HATTYNIUBBIEJO-VZUXQTGGSA-N	fusidic_acid
KMPWYEUPVWOPIM-HVIVRAMPSA-N	cinchonidine
PUFQVTATUTYEAL-UHFFFAOYSA-N	cinchocaine
QVCMHGGNRFRMAD-PXLMAEHWSA-N	monocrotaline
CHNXZKVNWQUJIB-SSFAQJFESA-N	ethisterone
RNAICSBVACLLGM-UHFFFAOYSA-N	pilocarpine
RKUNBYITZUJHSG-PJPHBNEVSA-N	hyoscyamine
MKXZASYAUGDDCJ-JQHSSLGASA-N	dextromethorphan
FAXGPCHRFPCXOO-IIGCWFMRSA-N	pepstatin
WDZVGELJXXEGPV-UHFFFAOYSA-N	guanabenz
JYGXADMDTFJGBT-KZUKIWJVSA-N	hydrocortisone
IOPFORBWNYKLGL-UHFFFAOYSA-N	chlorogenic_acid
YXNLNDQLJQQTTA-PVLJHLIASA-N	spiramycin
XJSFLOJWULLJQS-XRUKWLHHSA-N	josamycin
VQAYFKKCNSOZKM-GZCUOZMLSA-N	N6-methyladenosine
XVKQPUIECIHBCC-UHFFFAOYSA-N	dioxybenzone
KMPWYEUPVWOPIM-KODHJQJWSA-N	cinchonine
JROGBPMEKVAPEH-GXGBFOEMSA-N	emetine
DNXHEGUUPJUMQT-UHFFFAOYSA-N	estrone
AZSNMRSAGSSBNP-IPRAJKPQSA-N	ivermectin
IXFPJGBNCFXKPI-HSFUPMNESA-N	thapsigargin
HYTGGNIMZXFORS-GBTQECRCSA-N	protoveratrine_A
WCDWBPCFGJXFJZ-UHFFFAOYSA-N	etanidazole
UVJDUBUJJFBKLD-UHFFFAOYSA-I	pentetic_acid
PXGPLTODNUVGFL-HMALSPAFSA-N	dinoprost
CMHHMUWAYWTMGS-UHFFFAOYSA-N	oxybuprocaine
OWYLAEYXIQKAOL-UHFFFAOYSA-N	buflomedil
KJADKKWYZYXHBB-QCRMXMCDSA-N	topiramate
WNWSUJQVZJJGLF-SQFISAMPSA-N	6-bromoindirubin-3'-oxime
NXQVLCBWFIFVHJ-VAYJURFESA-N	biotin
BSJMWHQBCZFXBR-IRYCTXJYSA-N	atovaquone
NSFFHOGKXHRQEW-GLAXDNAISA-N	thiostrepton
SGTNSNPWRIOYBX-HHHXNRCGSA-N	verapamil
SMEROWZSTRWXGI-WKEFGFLZSA-M	lithocholic_acid
KNWVMRVOBAFFMH-HNNXBMFYSA-N	scoulerine
WSSJONWNBBTCMG-UHFFFAOYSA-N	homosalate
SVSFIELZISOJDT-XRZFDKQNSA-N	cefotiam
WIKYUJGCLQQFNW-UHFFFAOYSA-N	prochlorperazine
TZFWDZFKRBELIQ-UHFFFAOYSA-N	chlorzoxazone
ORNBQBCIOKFOEO-YUDLKVPISA-N	pregnenolone
RMEDXOLNCUSCGS-VNRZBHCFSA-N	droperidol
ULGZDMOVFRHVEP-ZHPXUIBWSA-N	erythromycin
CPJSUEIXXCENMM-YZRHJBSPSA-N	phenacetin
VWPOSFSPZNDTMJ-AEGPPILISA-N	nadolol
XGVJWXAYKUHDOO-IWNGFBJFSA-N	lycorine
ISXJEEOUKSNFSK-CRZONSFXSA-N	tetracycline
WKJGTOYAEQDNIA-LFJCUVTJSA-N	cefaclor
BQJODPIMMWWMFC-UHFFFAOYSA-N	etamivan
ULFCBIUXQQYDEI-UHFFFAOYSA-N	benserazide
KXDONFLNGBQLTN-UHFFFAOYSA-N	tyrphostin_AG-825
OQANPHBRHBJGNZ-UHFFFAOYSA-N	sulfasalazine
IKQRPFTXKQQLJF-UKTGLLKZSA-N	rolitetracycline
WXNXCEHXYPACJF-SSDOTTSWSA-N	N-acetyl-L-leucine
JYTUSYBCFIZPBE-UHFFFAOYSA-N	lactobionic_acid
MNULEGDCPYONBU-AWJDAWNUSA-N	oligomycin
DCSUBABJRXZOMT-RBBKRZOGSA-N	cisapride
UJEMGEUVWHFXGB-XYQGXRRISA-N	spectinomycin
RTKIYFITIVXBLE-QEQCGCAPSA-N	trichostatin_A
WIIZWVCIJKGZOK-RKDXNWHRSA-N	chloramphenicol
DUHUCHOQIDJXAT-UHFFFAOYSA-N	alfaxalone
AJIUADXZGOLKLV-VROGBQKOSA-N	rifampicin
WJLVQTJZDCGNJN-UHFFFAOYSA-N	chlorhexidine
NDTSRXAMMQDVSW-UHFFFAOYSA-N	benzthiazide
CLYVKQQKAYTLSV-VXLYETTFSA-N	cefuroxime
LOUPRKONTZGTKE-WZBLMQSHSA-N	quinidine
UOZODPSAJZTQNH-QGSSWKKLSA-N	paromomycin
TVYLLZQTGLZFBW-GOEBONIOSA-O	isocorydine
QVCMHGGNRFRMAD-QUEVIFFYSA-N	monocrotaline
STUIBIXUTFVQAL-DWNPXHHQSA-N	dinoprostone
BLXXJMDCKKHMKV-UHFFFAOYSA-N	nabumetone
VYFYYTLLBUKUHU-UHFFFAOYSA-N	dopamine
REYFJDPCWQRWAA-UHFFFAOYSA-N	antazoline
VXIMPSPISRVBPZ-YEQDYGLLSA-N	megestrol
AISUHYGFGWHYQD-UHFFFAOYSA-N	hydrochlorothiazide
BLXXJMDCKKHMKV-BMSJAHLVSA-N	nabumetone
AZAZKLKDEOMJBJ-BOPAMEKVSA-N	napelline
CIWBSHSKHKDKBQ-UHFFFAOYSA-N	ascorbic_acid
QOLRLLFJMZLYQJ-LAPIQGDFSA-N	hecogenin
ZAIPMKNFIOOWCQ-FIXISWKDSA-N	cefalexin
VCKUSRYTPJJLNI-UHFFFAOYSA-N	terazosin
STECJAGHUSJQJN-OYVHKFOJSA-N	scopolamine
UREBDLICKHMUKA-UHFFFAOYSA-N	dexamethasone
IPWKIXLWTCNBKN-UHFFFAOYSA-N	ornidazole
XFSBVAOIAHNAPC-KRJAEHSBSA-N	aconitine
DMUAPQTXSSNEDD-UHFFFAOYSA-N	midecamycin
BLFLLBZGZJTVJG-WJULDGBESA-N	benzocaine
SHGAZHPCJJPHSC-YCNIQYBTSA-M	tretinoin
DTOUUUZOYKYHEP-UHFFFAOYSA-N	hexetidine
KDLRVYVGXIQJDK-UHFFFAOYSA-N	clindamycin
KDLRVYVGXIQJDK-SSDYFQDUSA-N	clindamycin
DMDGGSIALPNSEE-UHFFFAOYSA-N	hydroflumethiazide
WPPIVKOINGQRTL-UHFFFAOYSA-N	piribedil
OIRDTQYFTABQOQ-UHFFFAOYSA-N	vidarabine
LUKBXSAWLPMMSZ-UHFFFAOYSA-N	resveratrol
ASUTZQLVASHGKV-IFIJOSMWSA-N	galantamine
JFJZZMVDLULRGK-URLMMPGGSA-O	tubocurarine_chloride
TZBJGXHYKVUXJN-ZRLBSURWSA-N	genistein
AXGGQQVOCUWNNF-UHFFFAOYSA-N	theophylline
FPUXKXIZEIDQKW-XRGMKDBESA-N	ginkgolide_A
ROBVIMPUHSLWNV-CYBMUJFWSA-N	aminoglutethimide
WYZWZEOGROVVHK-UHFFFAOYSA-N	monorden
MYPYJXKWCTUITO-UTHKAUQRSA-N	vancomycin
VZJFGSRCJCXDSG-UHFFFAOYSA-N	hexamethonium_bromide
UIAGMCDKSXEBJQ-IBGZPJMESA-N	nimodipine
QAIPRVGONGVQAS-UHFFFAOYSA-N	caffeic_acid
CHNXZKVNWQUJIB-KQMXEUTGSA-N	ethisterone
WTDRDQBEARUVNC-ZCFIWIBFSA-N	levodopa
CFCMMYICHMLDCC-RMIBZTJPSA-N	streptomycin
VYVKHNNGDFVQGA-IBGZPJMESA-N	mebeverine
VKHAHZOOUSRJNA-RZBAHSQKSA-N	mifepristone
XHGCAJRTFADPFQ-UHFFFAOYSA-N	tacrolimus
PMQOUYJSYKGQBR-CXSFZGCWSA-N	dexamethasone
MIBSKSYCRFWIRU-UHFFFAOYSA-N	vanoxerine
KZNIFHPLKGYRTM-UHFFFAOYSA-M	apigenin
WJAJPNHVVFWKKL-HQJQHLMTSA-N	methoxamine
ORNBQBCIOKFOEO-OZIWPBGVSA-N	pregnenolone
WJPVTNJDDFIBKU-UHFFFAOYSA-N	ramifenazone
RGPDEAGGEXEMMM-KRWDZBQOSA-N	nefopam
HWHLPVGTWGOCJO-UHFFFAOYSA-N	trihexyphenidyl
VEVHCKVFLWYWCN-KJWPAVRRSA-M	imipenem
QYAPHLRPFNSDNH-UHFFFAOYSA-N	chlortetracycline
DUHUCHOQIDJXAT-YXRFDAOBSA-N	alfaxalone
DRLFMBDRBRZALE-LESCGEGLSA-N	melatonin
SGXXNSQHWDMGGP-IZZDOVSWSA-N	nizatidine
RPKUCYSGAXIESU-ABLWVSNPSA-N	naringenin
VOXZDWNPVJITMN-ZGOKBZQCSA-N	estradiol
OWFJMIVZYSDULZ-PXOLEDIWSA-N	oxytetracycline
VJJPUSNTGOMMGY-PJVTZUROSA-N	etoposide
RGPDIGOSVORSAK-UHFFFAOYSA-N	naloxone
RPCMNLGLZBPVSB-HFPPIBCESA-O	rifampicin
AFNXATANNDIXLG-SFHVURJKSA-N	sulconazole
HVFLCNVBZFFHBT-FKULVZFESA-N	cefepime
PGHMRUGBZOYCAA-LUEAQUJLSA-N	ionomycin
RCINICONZNJXQF-CNCSTAFZSA-N	paclitaxel
BOEGTKLJZSQCCD-MHSSMOFYSA-N	cefadroxil
QVZCXCJXTMIDME-UHFFFAOYSA-N	dilazep
BSYNRYMUTXBXSQ-UHFFFAOYSA-M	acetylsalicylic_acid
GDYJVVHWBILCQV-UHFFFAOYSA-N	ethisterone
HIFJCPQKFCZDDL-UGQITTIWSA-N	iloprost
CWRVKFFCRWGWCS-UHFFFAOYSA-N	pentetrazol
DTTVNHWDONBIKE-DVZOWYKESA-N	flupentixol
BJORNXNYWNIWEY-UHFFFAOYSA-N	tetryzoline
REAJXHWQEFYUCV-UHFFFAOYSA-N	butacaine
KMPWYEUPVWOPIM-QZCPTFHJSA-O	cinchonine
VIKNJXKGJWUCNN-XRNRSJMDSA-N	norethisterone
UREBDLICKHMUKA-OBVOJRQPSA-N	dexamethasone
SYLKGLMBLAAGSC-IKZMBGHXSA-N	cefsulodin
JURKNVYFZMSNLP-UHFFFAOYSA-N	cyclobenzaprine
OJMMVQQUTAEWLP-YVLCLDHESA-N	lincomycin
GPLGAQQQNWMVMM-AUEVVRMYSA-N	conessine
WDQAEQLIGLHQQP-PSJYLKOASA-O	rifampicin
MKXZASYAUGDDCJ-KBAYOESNSA-N	dextromethorphan
FAOZLTXFLGPHNG-KXWDGVDDSA-N	fluorometholone
LUZRJRNZXALNLM-AYPVHHSWSA-N	dihydroergotamine
MKEGYWXPZFYGSN-HVJFVGCISA-N	natamycin
DFPMSGMNTNDNHN-QAMQUDPKSA-N	naringin
PXGPLTODNUVGFL-BRIYLRKRSA-N	dinoprost
HAPOVYFOVVWLRS-ZETCQYMHSA-N	ethosuximide
KBAFPSLPKGSANY-VXKWHMMOSA-N	naftidrofuryl
HBOMLICNUCNMMY-XLPZGREQSA-N	zidovudine
WCPXLMIPGMFZMY-UHFFFAOYSA-N	remoxipride
HYTGGNIMZXFORS-KCBKDLQLSA-N	protoveratrine_A
HRRBJVNMSRJFHQ-UHFFFAOYSA-N	naftopidil
QUQPHWDTPGMPEX-TZXFGQEZSA-N	hesperidin
YEHCICAEULNIGD-FMRBYIFOSA-N	pergolide
RHKCFWGPEDXSNT-IGRZHKPHSA-N	bacitracin
BUJAGSGYPOAWEI-SECBINFHSA-N	tocainide
XOFYZVNMUHMLCC-YKAMNDFBSA-N	prednisone
GCFBRXLSHGKWDP-WJONJSRFSA-N	cefoperazone
GAOZTHIDHYLHMS-NUTGDVLCSA-N	monensin
CAYGYVYWRIHZCQ-UHFFFAOYSA-N	debrisoquine
DKYWVDODHFEZIM-NSHDSACASA-N	ketoprofen
RYMZZMVNJRMUDD-MKPQAFFTSA-N	simvastatin
IAKHMKGGTNLKSZ-UHFFFAOYSA-N	colchicine
FSBIGDSBMBYOPN-VKHMYHEASA-N	canavanine
CHNXZKVNWQUJIB-CEGNMAFCSA-N	ethisterone
AUVVAXYIELKVAI-UHFFFAOYSA-N	emetine
PVHUJELLJLJGLN-MRXNPFEDSA-N	nitrendipine
ZKLPARSLTMPFCP-UHFFFAOYSA-N	cetirizine
DDSFKIFGAPZBSR-UHFFFAOYSA-N	acetylsalicylsalicylic_acid
